,ht_l10_abs_h,ht_l10_abs_a,ht_l10_hits_h,ht_l10_hits_a,ht_l10_doubles_h,ht_l10_doubles_a,ht_l10_triples_h,ht_l10_triples_a,ht_l10_hrs_h,ht_l10_hrs_a,ht_l10_rbis_h,ht_l10_rbis_a,ht_l10_sac_hits_h,ht_l10_sac_hits_a,ht_l10_sac_flies_h,ht_l10_sac_flies_a,ht_l10_hbp_h,ht_l10_hbp_a,ht_l10_bb_h,ht_l10_bb_a,ht_l10_bbi_h,ht_l10_bbi_a,ht_l10_ko_h,ht_l10_ko_a,ht_l10_sb_h,ht_l10_sb_a,ht_l10_cs_h,ht_l10_cs_a,ht_l10_hit_into_dp_h,ht_l10_hit_into_dp_a,ht_l10_catcher_i_h,ht_l10_catcher_i_a,ht_l10_lob_h,ht_l10_lob_a,ht_l10_pitchers_h,ht_l10_pitchers_a,ht_l10_ers_h,ht_l10_ers_a,ht_l10_wp_h,ht_l10_wp_a,ht_l10_balks_h,ht_l10_balks_a,ht_l10_assists_h,ht_l10_assists_a,ht_l10_errors_h,ht_l10_errors_a,ht_l10_passed_balls_h,ht_l10_passed_balls_a,ht_l10_dp_h,ht_l10_dp_a,ht_l10_tp_h,ht_l10_tp_a,ht,ht_wins,ht_losses,at,at_wins,at_losses,home_team_won
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,0,0,COL,0,0,True
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,0,0,PHI,0,0,True
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,0,SFN,0,0,False
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIA,0,0,CHN,0,0,False
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYN,0,0,SLN,0,0,True
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SDN,0,0,MIL,0,0,False
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAL,0,0,MIN,0,0,True
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCA,0,0,CHA,0,0,False
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,0,0,ANA,0,0,True
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,0,0,CLE,0,0,True
